Project	Variant_Count	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94
brca_tcga	81.65647298674821	0.080923954138036	0.05634228486620549	0.012341971079378242	0.003386551882304744	0.005150420056612404	0.03749198130128645	0.031026498244382184	0.011321728622915727	0.0016994210953310185	0.007497449762459142	0.0034872332711754863	0.0	0.003991255242597983	0.038024168780001734	0.000630607858430974	0.0017851749676619066	0.0046089198024354475	0.0011301021927663307	0.0567921032880488	0.0021754525342651512	0.05358815487667187	0.011528573274147507	0.004113490791334511	0.00229184669475921	0.005561954876689118	0.015271920599224548	0.007589116974346971	0.005672134893449187	0.003322972894836898	0.0041706058307816145	0.01702203338175672	0.0029571197762078985	0.0034798843409950277	0.0011035471210432827	0.0010015396215959723	0.010210616980869815	0.013295270209000627	0.011977163955136113	0.008919427987518772	0.0023205263004985217	0.0005798502965307235	0.004656703919690867	0.001992805666585125	0.00027978166518550016	0.0014074173943484556	0.03209121876936476	0.0036865645293197415	0.0002965318118712742	0.01088905917718816	0.0015202401718184334	0.002314681355794367	0.0010106027491111728	0.007806654154597799	0.0005485414744145525	0.0015682638750038511	0.0008412165860963839	0.01831903826763364	0.004827465414012896	0.004718382008933683	0.004837539796031772	0.02051441416699795	0.0005461564797279576	0.0003254181430336531	0.0022503356121231517	0.012937880346321361	0.004537611395055243	0.005578391009882952	0.0051713726368121365	0.00036395661405126727	0.024853741281000135	0.08586838338260591	0.0052092247113016505	0.0025567018905323195	0.000351526580700392	0.0019747903506451797	0.0016956100410486878	0.001179554656180575	0.0045413648145741685
brca_tcga_pan_can_atlas_2018	116.62041625371656	0.11024944527558686	0.0641489989739996	0.012538866193224184	0.0037600735935919816	0.005741664766211065	0.03357619609197581	0.03206705683987671	0.01191538199029406	0.0016148821740391756	0.0035954372967354252	0.002515093408543651	6.28182088486682e-05	0.00233919185536342	0.0358205958081283	0.00027650012681329603	0.0009715791248490174	0.004435946895014951	0.0015587303954571097	0.06243185372675726	0.0021457889698606597	0.04702676140994936	0.008341583413842139	0.0025972113824737236	0.000643213431383141	0.005571217639762976	0.011922044005794177	0.004643635653453646	0.0038886579349523467	0.0033671926356207867	0.003440593923583271	0.017102992162204386	0.0026594980731371254	0.002214715276123432	0.00037703896805843377	0.0004969289879387781	0.011475172996858324	0.009456961727817414	0.008913597452296555	0.008293076303133511	0.0016232214359708707	0.00048021224442514325	0.004231407978904296	0.0025228238792715015	0.0005437721060326171	0.0013722298058467387	0.03321945663463273	0.005603290824230647	0.0004499396596564461	0.01054479343751886	0.0008635971439093008	0.0008694128560831357	0.002006560668222338	0.005014564064965296	0.0006191440106194033	0.0007402040141975702	0.0007850449012758666	0.01531346876105874	0.003367784586889453	0.0029433719174625813	0.0024489204201993834	0.011896384469237175	0.00032805531232573163	0.0006901421554051049	0.0024539894750388847	0.012595113627436105	0.005311514536240492	0.0003101377980183785	0.0033836582961870765	0.0003016813297325675	0.020108119121101716	0.07903398274131639	0.003295070387790213	0.0027050551605634684	0.0008930755819884145	0.0015467677193929026	0.0015075674766049858	0.0009868528046025437	0.004022522643656778
brca_tcga_pub	62.28402366863905	0.1147366399549915	0.04368816727648011	0.010760074677040436	0.001212578356257574	0.006210906854265106	0.04322216389338909	0.028540229272474738	0.011524487575931764	0.0009416729258751471	0.006743844203173247	0.002427205488416607	0.0	0.001789924066142619	0.03279329941391811	0.0005199871235010694	0.001126910678072444	0.003570001050420643	0.0016556463670633855	0.04995133664482522	0.001690105006885281	0.05639394302699369	0.010473078586323188	0.0024750036300564097	0.0010698625251429992	0.0020744369266875264	0.014633503512149197	0.0026018664936998466	0.0051609402898730936	0.001396209430900731	0.004191405628552943	0.013259812239989021	0.0033620080347881672	0.004265197715978224	0.00028832462254206706	0.0002716313512998974	0.008641723079270096	0.010447428433855288	0.01081891397257773	0.006839138154030551	0.0038017302944098196	0.0002457589135184351	0.004545469628114302	0.0015387015543542526	0.0	0.0004448219858256128	0.031204786564344566	0.0008804708370388714	0.0001344691026811268	0.010354589875102748	0.0027254842775243167	0.000690883055575553	0.0007011976171800684	0.00963549338268313	0.0002840106883442572	0.001115461086094042	0.00031958935130748815	0.013599268718210414	0.003667962523292238	0.003330634302415847	0.002697324220386273	0.029984947208543868	0.0009106826092998994	0.0005494215007491904	0.0021213089681690134	0.011173637893194125	0.0023242541580044303	0.006744735387505696	0.002899729155579337	0.00040248766976800515	0.021218867756761576	0.11184946679213716	0.002537299547576513	0.0016955659515226784	0.00025310942605177714	0.0005416753626396739	0.0014688783154635672	0.0008028020243044437	0.002352898456555563
brca_tcga_pub2015	77.61199510403917	0.1024561990749909	0.059538368682936896	0.008883628109386579	0.002720353419998536	0.00488433265122461	0.034984431401866876	0.030634570316343656	0.012111837586332106	0.0015189269431506729	0.007376395962132797	0.00342995415848845	0.0	0.002162293942210928	0.04198950124617075	0.0005454913208081438	0.0012063870941330427	0.003528607237784078	0.0018849532061270702	0.0592169046873133	0.0025320815528886674	0.0556757517251229	0.012041894396709156	0.004557487555390789	0.001596627234961701	0.0047900385101568715	0.012851746175674127	0.006170890256364485	0.0046828143159821384	0.0033748970868113536	0.003925718224969768	0.01333168941311305	0.0015605108214169676	0.0029052247580983073	0.0009242008296716615	0.0010788610891538735	0.009256324748816545	0.011309072879449973	0.008164363906744363	0.006700315882021443	0.001215006091131074	0.0004297068738181149	0.004287845446042676	0.0014552039325751859	0.0003480489615780729	0.00076396014646253	0.0325746190706813	0.003446731527739873	0.0004727463270379689	0.008524776248774285	0.005521915623675494	0.0019395857313233976	0.0012830976983596518	0.006728070422345611	0.0005520312599511867	0.0010100095443641311	0.0007480269951036225	0.01805044985312216	0.0034083740510768967	0.004187092804255361	0.004045695038410973	0.018613619192619182	0.00062314870027653	0.0005338222664183766	0.002220623822505793	0.012701417053498304	0.003944532779476369	0.004277788064703035	0.004459370231104245	0.0004405459438982757	0.022148392344649086	0.09625408863925783	0.003665924937800727	0.002243102543239312	0.0003497672151301936	0.0017935772970962777	0.0005694042646964942	0.0006631223509032764	0.0038663785765344146
breast_alpelisib_2020	5.976190476190476	0.0034935374949075634	0.030749198519144507	0.0011588134999853412	0.023338248063370825	0.0	0.011607692149763392	0.05197487276037644	0.0191646389928493	0.0	0.015841839764987795	0.0	0.01583978044278016	0.006419630613933901	0.015304310026680158	0.0	0.0	0.008000204849629204	0.0016560284668051587	0.044528246956599876	0.0013573569275331428	0.02314427554567674	0.010266187408254088	0.0	0.019988340304645177	0.002255958524945397	0.01488577403139558	0.0	0.0	0.002614416570715022	0.0	0.013453050602520946	0.011706390955842985	0.021313209746728935	0.03387628469880125	0.0	0.0	0.1245777104756742	0.0	0.017631022056874328	0.0	0.0	0.0013341201060212858	0.0	0.00927496198793784	0.0007166077351690619	0.004322028088096174	0.010765380968079167	0.0031315537353901646	0.014387546540511735	0.0	0.010062224728853642	0.0	0.018480060062532125	0.005422833641167218	0.0	0.0	0.008599979254635046	0.0006222750357823175	0.007416505758089079	0.002094647183991683	0.15776345152904633	0.0	0.0	0.0	0.049078058712510024	0.014077957606151183	0.003552488870911683	0.0033621255015431296	0.0	0.04055780885718557	0.051748010373485386	0.0029474941919178333	0.005443885327678072	0.0050565199721334915	0.0	0.0	0.011111246685691262	0.0
breast_ink4_msk_2021	5.279809220985691	0.0048644148051335085	0.0345044494400357	0.00029690773175550554	0.003368944500990127	7.286322908674284e-05	0.013092217303093597	0.036875615470084194	0.04226606913598458	0.0014399807322956915	0.006071535432532228	0.004163106386970083	0.005972287029420859	0.01758837751386007	0.06205102601404556	0.0009631558334617074	0.0018841775704684348	0.0047909324135616	0.002017839306658609	0.035556202270204826	0.0028908119775815167	0.05855572374501201	0.014180839529474609	0.005309540801588006	0.012080598369239151	0.002653463985227461	0.010790853177220866	0.007031066691853401	0.013807754017614436	0.01771598732859571	0.002668801395914043	0.012037320502702117	0.0009707553141104268	0.007312437521283004	0.012230205669613296	0.003484125039523549	0.0011173916187194207	0.06527897476989757	0.0074549399288754686	0.00951130238203701	0.001154830018053632	0.0	0.0015045000067117407	0.0002803439401952605	0.003729593706491145	0.002573688966128925	0.023225885829563843	0.010568419129179142	0.004406295231979371	0.010726872266066776	0.0001444937400271097	0.010002382877911295	0.0	0.031139412418147834	0.004259173914058742	0.007542426235990105	0.0006419641480292957	0.02322606818924456	0.01322801639996584	0.019189935937974658	0.0038999536802934607	0.05993844258826765	0.0	0.0002144835492419906	0.005786357769498628	0.022309029813390807	0.007415942533413279	0.005327392613243605	0.004727782401895072	0.001421398985785837	0.0524141761273889	0.08933337662188762	0.005633692244900317	0.0033232663512388354	0.003042790967687865	0.0004829848603173693	0.00013452516023132704	0.00449360654101551	0.0030514285602846586
breast_msk_2018	4.26601269474899	0.00783397268061125	0.018187083243799328	0.0019384644852716592	0.004301285658082	5.2892061275892964e-05	0.01779100016455532	0.02381054718215171	0.03880023269442078	0.002671422791526666	0.006232765600339389	0.005908078153622612	0.008986262042248033	0.018012712041765428	0.05609424544214776	0.0012628203558268296	0.0001631137485830727	0.005861680603799625	0.0032633335606563137	0.02523886359656254	0.00355112184670984	0.05610833192762776	0.01326961543693512	0.005538942533322211	0.008651526535340327	0.003079531902352351	0.00865720727114396	0.00805391968803474	0.011301621850905802	0.02154586208582645	0.002502885489939404	0.012896618045967019	0.0023357820977418747	0.01125987616278744	0.004189731920699449	0.004456434768094291	0.0008463498748066842	0.08019304940894201	0.006293667961358269	0.009713607257233806	0.0002472203562748846	0.0	0.0008696447277920375	0.00023220830197439568	0.005065487392928494	0.002336623000693866	0.02893056028868554	0.010079704312779578	0.003475402218686316	0.01609379755212576	0.0	0.012531381221144418	0.0	0.024524566106498794	0.004920697713353391	0.0067482121955528785	0.0	0.02152259503645577	0.01355669591559732	0.017275977025998864	0.003937622519305021	0.07961189002220663	0.00016086317645301962	8.444453849244906e-05	0.004921078048794248	0.018578888214476216	0.009520092502998127	0.002990827011751715	0.005099627497196464	0.001325542165825781	0.05272708108016563	0.09715547536454154	0.007723819475033119	0.003260190696909986	0.00491901631433265	0.0005821401150619984	0.00016329982279983577	0.0034540622295710873	0.002820731452898339
ccrcc_dfci_2019	99.57142857142857	0.04177378548262643	0.0021740158796311284	0.04233936080470723	0.016578061431129085	0.0066428917407512856	0.02825647550809369	0.007361065532794594	0.007884262917805465	0.004572941604109385	0.0	0.0	0.0	0.0	0.008119963798332389	0.0	0.0	0.011786065508518231	0.0018707528457936713	0.0030153192136392	0.0017920618064694686	0.05462037327393072	0.0	0.006620785494090786	0.0	0.024529652066206224	0.008464100244767783	0.002419506820514177	0.0022605249935192403	0.012202612880163388	0.0	0.035481456033661714	0.0	0.0	0.005559991746405328	0.0020637769466095943	0.030427321182593284	0.007584328946191914	0.011947735879646352	0.0033851812951708	0.0	0.0	0.01338893737261213	0.0017389242796029116	0.0	0.004419641523529244	0.05543965065900219	0.00914191826824323	0.0	0.004474935929044045	0.004602203910931134	0.0029462955870217427	0.0	0.011671486127788058	0.0	0.0	0.0017169726688512658	0.024208640132267024	0.018467682921678646	0.008079291203026464	0.0	0.008100134826105743	0.0	0.0	0.0	0.025971374205395355	0.003784626360732086	0.0	0.006716645457872834	0.0	0.014057744359721238	0.07080603047622587	0.0	0.005147207474742057	0.0	0.0	0.005527529611448886	0.0032688342066113717	0.004592595110820343
ccrcc_irc_2014	36.02564102564103	0.029373905518492647	0.0	0.022354891580656386	0.0021145829033241796	0.011596979941028077	0.02256275683240943	0.024339080201341068	0.010106701170044065	0.01299985970446011	0.001569038057740396	0.018865728373433182	0.0	0.003614837030394761	0.010427909157667704	0.0025586751725082744	0.0	0.0	0.00405147241382134	0.007286853893978018	0.008808858714407463	0.08287669841524517	0.012126525784589401	0.0017776524240055332	0.00811835874998132	0.004266443615593459	0.02664100433992659	0.01293344339085854	0.0	0.013021404867300555	0.011343256548741463	0.00408518233779425	0.0	0.0	0.0008075930445821986	0.02806115039111492	0.002492270121961923	0.014207454766935218	0.05478512575739078	0.0024068328156556383	0.0	0.0	0.006771618021036643	0.0	0.0019297354298520254	0.0	0.027178844190625415	0.004290577443145417	0.0	0.019336529666009288	0.0	0.0	0.0009075948957878641	0.0024977307248815668	0.010940734756839354	0.0016879043426774514	0.0	0.027196963161598982	0.01910315949390644	0.0018886592181517343	0.0011569203731056769	0.04974403860522574	0.0	0.006058220841176678	0.0015144387406019102	0.0	0.010958955213773837	0.0	0.014305986527523084	0.003030291561585379	0.04858488283881128	0.05239870451950526	0.0	0.0029835628359155242	0.0008149186226725693	0.0	0.0	0.00566146513115614	0.010368017974639964
ccrcc_utokyo_2013	682.9716981132076	0.011316613163699633	0.0062416476842852295	0.03539059850144527	0.012376297841997879	0.004340418880403689	0.013487090509608326	0.010453507151954809	0.012024341162348257	0.009265590064276285	0.002876692292948833	0.014843140964865702	0.0	0.002699767108311547	0.0095758471058009	0.00346933455407408	0.0008770882148133773	0.0035194402878100206	0.022159225949387608	0.004316333028361638	0.005676138036061076	0.020371954273979483	0.022646366931303837	0.00878435359615392	0.004121257116656789	0.0069007393052496774	0.01030902801085331	0.01455974988445857	0.010722831116279221	0.01662933334330725	0.0031765459656740275	0.01945379001139432	0.00542017802186534	0.005265395049839756	0.0019740947314608216	0.002682207872373256	0.01683456331971204	0.006741615759446342	0.012071113051527319	0.010800072320199944	0.0029851574796851935	0.0	0.012442212358683674	0.003852661486802452	0.0035246619570792237	0.005185438814242253	0.0323412417229804	0.051232763403224774	0.001472012188464453	0.022793591935035846	0.004264669312722465	0.01019753531151848	0.0010895798044293962	0.018751777241185753	0.002051538667651117	0.004099314880336987	0.0	0.018697409238995415	0.016922106217343087	0.007357336957316047	0.0046948568445560395	0.012197535481793363	0.0015498093503276207	0.0	0.0009129048016537301	0.008317390715704847	0.013712314134316112	0.0	0.005558851633386596	0.002809611658511132	0.024194615010602653	0.045089267859156755	0.0031426777032460586	0.0049514338806248845	0.0	0.0008893562323193774	0.0007763938392851008	0.006293665726812333	0.01383586982858723
cellline_ccle_broad	72.60552486187845	0.0600187995891422	0.011315456365687915	0.004361578293384694	0.017286935067733676	0.008428944505223935	0.04573726937760491	0.024179935636286103	0.019962151615154813	0.0037686388935848207	0.00457037013558547	0.003287483536413749	0.00036723621950006207	0.004845271711476197	0.03581194550959681	0.00032026647080072776	0.0010923950068640455	0.006626206273592625	0.00379012905476333	0.019706029473169923	0.005006380591824609	0.043481958281783833	0.02005219149371336	0.004930191245477628	0.0023282733998579975	0.00719457744045612	0.012845588109255504	0.010618651778120195	0.011087221172234124	0.0052756612819198365	0.005256938480690412	0.018950291508948534	0.004167116194955921	0.006457559927627836	0.011915243584266027	0.002051822726286563	0.008373042271845632	0.01625289482893297	0.013546395682601397	0.010325907503624743	0.0033781264211097803	0.0006079071377053391	0.008608716991988358	0.0015663019778443283	0.002027532505373435	0.0023794523329672707	0.022655157168960043	0.0026681177459921854	0.0009368035765700282	0.008178004691313401	0.0011570604060904903	0.002590506823128073	0.0007107786722800528	0.009259063444852805	0.0011149629134568652	0.0003715464618168919	0.0007201777569767861	0.014399551890539037	0.006621569823335398	0.003674975568742665	0.004921338780645952	0.025315367254541036	0.0010147759555616306	0.0004450136537735417	0.00566908070449916	0.008214639908369304	0.004233637076894476	0.000258602926996423	0.006687833176689979	0.0003883981871136559	0.02287016576615763	0.11139213102669046	0.006678512738565192	0.0035908748900886855	0.0013017420510071985	0.0008762185816678916	0.002140878142897641	0.002981995192908596	0.005121666820250448
cellline_nci60	845.3666666666667	0.04114739864493281	0.006292187924188526	0.016517983133680265	0.047123014650831116	0.057201887027046316	0.04147870163668572	0.04252332611752061	0.07281369561158973	0.0027476959095160884	0.0	0.0	0.0	0.0038782455127178337	0.00634179178148656	0.0	0.0010191603572201017	0.0036717626940954927	0.0035472375735758886	0.006489012681756732	0.0034665281589840503	0.02841151316560817	0.0	0.0	0.0	0.014537626025279055	0.005454256940518618	0.010449604205276087	0.006390342226602647	0.0	0.0024285979562977964	0.019029298523733407	0.004119391771151336	0.004336901924504374	0.0	0.0034566727726738663	0.01061291991485214	0.010737026715557811	0.002651908203368808	0.004859851376685639	0.0	0.0	0.006631258169226462	0.0	0.0032443569968013666	0.0	0.03896958363085187	0.009872658671311093	0.0010364607901902467	0.004742863470264552	0.0011174613521140267	0.0	0.0	0.010038460721579018	0.0	0.0	0.0	0.0039376360469316005	0.0041375292770109455	0.0	0.0010111450805851084	0.012832063498364032	0.0	0.0	0.0018089268267121167	0.001424949308993305	0.0	0.0	0.00218097972124359	0.0	0.00428240215552164	0.07087322746806932	0.0	0.0	0.0	0.0	0.006945649455749351	0.0	0.0031537038591588997
cesc_tcga	229.98453608247422	0.09038496588635454	0.16808160355615873	0.0017692131535723711	0.0046231413319825975	0.001126027520968402	0.03083269727909213	0.04153100132545649	0.004296665038379984	0.0	0.0012869573591993298	0.0	0.00038458738691316083	0.0015958329692040618	0.07617390632268596	0.0	0.0	0.0005449082915338196	0.00038992049966897523	0.171182320190859	0.0008710042600871799	0.04179302152082828	0.0008082404092067692	0.0	0.0	0.0039316022083307105	0.0021415281225391153	0.002810561185365207	0.0021769023208361225	0.0015619986616674287	0.002741984187612048	0.012959893077883223	0.0	0.0006064943839907372	0.0	0.00060496074666	0.017538247864883706	0.005218833031012485	0.0034085305129525575	0.0026102020843248555	0.00210510661432299	0.0	0.000850738572730481	0.0030097238520833307	0.0	0.0006494600006404125	0.005853862432424214	0.0022098656695664545	0.0	0.003496112060786783	0.0	0.001092468079326602	0.006322879548859997	0.0018933417148969134	0.0	0.000545375324632768	0.0005498741633524226	0.004369435005096367	0.0027752193000073404	0.0028348141683994955	0.001169352170819057	0.003339307355611587	0.00047205042483483453	0.0	0.0	0.009973237898991776	0.0004576401086492871	0.0	0.001848092249174763	0.0005366328100982629	0.00963254400383374	0.059282711619930824	0.0005171860167309587	0.001334538886116361	0.0	0.0	0.0	0.0	0.004987801184746933
cesc_tcga_pan_can_atlas_2018	347.9537366548043	0.11904666436497209	0.18570042263365824	0.0014638648020269204	0.0004496521800463	0.002255622465689331	0.028829288153184522	0.040119452525437485	0.005130449019978815	0.0	0.0012331348346094635	0.0011181141172026381	0.0	0.0013489132306020904	0.07272234824572622	0.0	0.0	0.0003343931301259228	0.0003783617585750462	0.1862601683798156	0.0	0.046344233708205514	0.0009643627042586728	0.00034554682673735264	0.0004597627095908897	0.0019885371952449815	0.004984004422413407	0.0022556237138191817	0.0004678792969717021	0.0008681879511717438	0.0009389382825602001	0.0046305118796918345	0.0008265681878275216	0.0006742848499864645	0.0	0.0006289145512634484	0.0047964489308713896	0.001479658745329334	0.003753686814794069	0.0016864779098605725	0.0030890593847495086	0.0	0.0013696560983665611	0.0004130867337166691	0.0002460171704213032	0.0004639799059105836	0.010455394408432132	0.0005058272100334694	0.0	0.0008475293340113562	0.0002203718584991943	0.0006547408272636797	0.0011216530356288118	0.0012948236009517038	0.0	0.0	0.0005596463124396975	0.0035930604823961724	0.0005198871993953285	0.0008969627067483049	0.0007635697087661211	0.0014792663823327613	0.0002874967478709064	0.0	0.0004978399961383986	0.004541132409115022	0.0008953261452041569	0.0	0.001085991280577321	0.0	0.002172481672618965	0.06032783825926081	0.00021400593819761603	0.0	0.0	0.0007122104997671424	0.0003822711940858256	0.0007695673149118096	0.0014517649826098094
cfdna_msk_2019	13.795918367346939	0.026045367166861316	0.01818038439936025	0.0	0.010109212528519354	0.001648478751839567	0.03262841307159776	0.006608974775067261	0.01155886142274032	0.0020234677835248654	0.012959667300216249	0.0027450058555221054	0.002601927258837152	0.018251621237228753	0.02686254790815572	0.0017806652483297227	0.0019708127246191175	0.0036274847618166	0.002446264596757212	0.020120285028107962	0.003367676725625432	0.0782122279845547	0.00683786474715049	0.010996802012317348	0.020053467173626688	0.008660777809645888	0.009726879592573949	0.012385876505167943	0.012343532369504862	0.018478422930261744	0.0013423718115463967	0.03682010754774345	0.0017762977226824326	0.011371481991728464	0.005438233985593741	0.003866059969970322	0.0016987669594615506	0.04093227929183642	0.008155650614092467	0.01741848628132541	0.0008690774392426081	0.0	0.006962366246057646	0.0006267956207817796	0.006178202938236979	0.004848117812687056	0.02433472624477119	0.0067115082144251865	0.0	0.02616934745379602	0.0	0.018172610696554924	0.0010073350995310352	0.01215021593966942	0.0038439503876854515	0.003371265997298573	0.0014274058398270257	0.008965684161218354	0.015587679624568682	0.015159162135782387	0.013958157957810812	0.02955195950272187	0.0	0.0008320458230732	0.005005599815063921	0.004067333344414576	0.014243882135073594	0.006792841324734411	0.010771295749069048	0.0012758444875496	0.0501528139859589	0.12223041811097726	0.00915300616156984	0.0018157916119137308	0.007064344566410645	0.0016453024851070155	0.0011353651756310897	0.0019289317438625447	0.009472647952297767
chol_jhu_2013	46.65	0.06849127730751438	0.019517215448712617	0.013592286691572275	0.010570991587108775	0.00837427384522095	0.057201640936895434	0.021559835521306366	0.01566371870527472	0.003374156225174225	0.01404333499961254	0.0017344539258048724	0.0	0.0015957215679625349	0.021559172114764737	0.0	0.0023360585500288174	0.0065478570094385374	0.00260720892266165	0.01591184051956613	0.0029594877446523253	0.05363477617496833	0.012314995204477338	0.0017116120017693598	0.009589605886035173	0.012048049306839401	0.029369029432486076	0.007069203712984225	0.01024611582289044	0.012895753946113937	0.010036883659455025	0.015183667436904136	0.0122514051828343	0.00508407977409835	0.003722676418863935	0.0	0.0056335792990511845	0.0040130063777960075	0.0	0.011260381694527899	0.0	0.0	0.0	0.002440687739274775	0.0	0.0	0.011610780262297973	0.0	0.0	0.015816152028114268	0.0	0.0	0.0	0.007030052682492277	0.0	0.0	0.0	0.010592390386394734	0.0021176207887971324	0.009298389084413893	0.00895838665861643	0.0234601570316479	0.0	0.0	0.009102707793586047	0.015210533829585048	0.009660622477223543	0.0	0.007539502088849863	0.0	0.023445246607376995	0.14950232348519918	0.013242013699757901	0.00198649455688729	0.0	0.0	0.0	0.0	0.007400355799112751
chol_msk_2018	3.2369942196531793	0.02023900884676156	0.007340566795158099	0.0	0.0051535201929184355	0.0	0.01738616587311616	0.0031894072680924337	0.01604569042254029	0.010447628621344624	0.019021384308985857	0.0022014497741383353	0.0	0.013008885722475173	0.20599408905839126	0.0006953197742855723	0.0013373998852880115	0.015333305681839843	0.004789349481488514	0.0017038520395168903	0.00201695419672181	0.03164667666931623	0.017806166684038553	0.010439814485029347	0.013273945682129433	0.010762175949208053	0.054318127823909323	0.003957584639819969	0.01436102081235247	0.009300709755666227	0.004549037680766769	0.016695873068502155	0.004330713946464792	0.004233474068626941	0.004170151699859104	0.010299648729824312	0.00876704809186001	0.03676272835811323	0.003900739440014844	0.023057224511534965	0.0	0.0	0.0	0.0	0.0031018922572530775	0.005658056772958427	0.009169905147027282	0.0010575997306879364	0.00316603079323574	0.02330160845328227	0.0	0.016516411848809934	0.0	0.02073391477955748	0.002429963573659949	0.0034639851620015608	0.0	0.04603111708287587	0.014734161467406717	0.01704039423084875	0.006549604036637815	0.005487326133902133	0.0	0.0	0.005215297124767573	0.012793739621046515	0.005696764729093196	0.0038688882388624164	0.015230515877422274	0.0016709548779074565	0.025747135138092146	0.08912446541855051	0.0057488239180253425	0.010168322607248878	0.004176303911571092	0.0	0.0	0.0007603282783585145	0.0025120601967167744
chol_nccs_2013	18771185.64285714	0.09970859051351079	0.0	0.0	0.0	0.0	0.04114296728596865	0.0	0.004773651728224608	0.0	0.0	0.008783675282253715	0.0	0.0105178390507005	0.0481958855262885	0.0	0.0	0.023495432745241938	0.0	0.0	0.0	0.019835294895192	0.0	0.01105356548349	0.02575064680377786	0.0298242219400795	0.0	0.0	0.0099269973590115	0.0	0.0	0.02279803083662098	0.0	0.0	0.0	0.0	0.017519477056961736	0.01899053876314593	0.0	0.017223045440196143	0.005365366787105243	0.0	0.0	0.0	0.0	0.005347965566605586	0.07790234002180156	0.0	0.0	0.034476256882473424	0.0	0.004592414015055628	0.0	0.005404793132234186	0.0	0.0	0.0	0.07132068395017165	0.0	0.05124475486272036	0.025689698701449572	0.0	0.0	0.0	0.027557695419687427	0.0	0.0056212545887933865	0.0	0.006269777762339171	0.0	0.027970552902561473	0.1260989620912333	0.036046175595589494	0.0	0.0	0.0	0.0	0.0	0.007971751196388571
chol_nus_2012	11.625	0.14492550262543225	0.0	0.0	0.0	0.0	0.11899234549541648	0.0	0.0	0.0	0.0	0.0	0.0	0.012765150163209876	0.03653321669354066	0.0	0.0	0.0	0.0	0.0	0.0	0.16077623153908077	0.045499090052522374	0.0271227884292045	0.0	0.0	0.0	0.0	0.01383171633829525	0.008556001662905224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009866541551598612	0.0	0.09225543306896138	0.0	0.0	0.0	0.0	0.0	0.0	0.02265157017157775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03284261749994579	0.0	0.0	0.0	0.0	0.0194871811702015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0944018763442215	0.0	0.018476813041936	0.10094413388635062	0.011782333974971575	0.0	0.0	0.0	0.0	0.0	0.0
chol_tcga	181.77142857142857	0.03953703282675348	0.0030574947044609718	0.0	0.014487644426076243	0.0020792894219526714	0.09258942614574076	0.0	0.0019446173885790516	0.0	0.0	0.0	0.0	0.003628914434782091	0.0036130530809444	0.0	0.0026570257740823914	0.0	0.0	0.0038387988364381002	0.009245333117599468	0.06370501198206978	0.0028531476511764685	0.008709637335958966	0.003094850326591829	0.05494670210046344	0.005501570308743483	0.03181755924583634	0.0	0.0017916328330437484	0.003915588273734689	0.07922425746375396	0.0018573529342813255	0.003932255544718771	0.0	0.0019291818469986514	0.040064445264579675	0.0	0.0	0.0	0.0	0.0	0.0017910058302116343	0.013899000801021986	0.0	0.0	0.005316275692128766	0.0050830644683824006	0.0	0.05842056806327348	0.0018851028739354256	0.013702882680705714	0.011118989694478422	0.014192732363351649	0.0	0.0	0.00995115211700397	0.013360406036165397	0.002003014134783337	0.0041315298087463	0.0061276933785356456	0.009648609731832463	0.0	0.0	0.0	0.0	0.00250760600353564	0.0	0.006886561521176343	0.0	0.0	0.006444800811583877	0.0	0.0	0.0	0.0017962035432172027	0.0	0.0030173169363404	0.0018925282095326457
